"n","MAD"
140,0.0139102817945144
140,0.0196259960029852
140,0.021953133001526
140,0.0223707103382106
140,0.0202705177148812
140,0.0292289234046027
140,0.0210103531261205
140,0.032487151870197
140,0.0121492046858599
140,0.0258396873574812
150,0.015497583381816
150,0.0230639825302954
150,0.0149699113469005
150,0.0290980623857278
150,0.011624233946774
150,0.0140744534574986
150,0.0105670587072432
150,0.0142134842777706
150,0.0189844669519672
150,0.021007028878757
150,0.0116967553197662
150,0.00531446813273278
150,0.0144192885117002
150,0.0147794140579355
150,0.0268217631987523
150,0.0209558973328865
150,0.0165414868802829
150,0.0200809257554177
150,0.0194143557913449
150,0.0257052105833872
150,0.0144858952988658
150,0.0190218193677152
150,0.0300470255720609
150,0.0184290407968859
150,0.0137911091839916
150,0.0258871559061372
150,0.0185994442739362
150,0.0210155330480328
150,0.0211784227794843
150,0.0304329993013386
160,0.0101112688004666
160,0.0178111062933124
160,0.0187465569513921
160,0.0153780288194177
160,0.0167509572759946
160,0.0213430769653491
160,0.0150488898524486
160,0.0196179090088993
160,0.0199158343821472
160,0.0206621241942528
160,0.0183000048177987
160,0.0212320994988831
160,0.0212457135859276
160,0.00995305739742089
160,0.00864651186799042
160,0.0149159593736223
160,0.0132138919500764
160,0.0215608393704542
160,0.0113734737939534
160,0.0268602788265917
160,0.0164600160217369
160,0.0189866685937861
160,0.0230943255753443
160,0.00919182259941092
160,0.0151798730814054
160,0.0133448751790331
160,0.0219913870470236
160,0.0168521328441489
160,0.0187830615926764
160,0.0247983402487598
170,0.0154132947556074
170,0.0181560610426894
170,0.0125058260065182
170,0.0117887040767657
170,0.0184830228645503
170,0.0234340913183239
170,0.0209260581077935
170,0.0131120989692165
170,0.0201710730791861
170,0.0168517576185412
170,0.0219693361024803
170,0.0199748440672557
170,0.0131344059881861
170,0.0182604500503913
170,0.013798762745204
170,0.0191701609210512
170,0.0177404250071096
170,0.0277200718618659
170,0.0247963977628096
170,0.0224673154975185
170,0.0158308670618858
170,0.0184452461468531
170,0.0221881252691819
170,0.0178843854120166
170,0.0246738513913517
170,0.0175556289106478
170,0.0161239567260076
170,0.0173485257952165
170,0.0203565475860352
170,0.0125758708249805
180,0.0230813576322569
180,0.0256700853598654
180,0.0218266959191076
180,0.0156053280679623
180,0.0195514266685128
180,0.0104172835354697
180,0.020078910125626
180,0.0174507590699034
180,0.0128965610660451
180,0.0136424261424468
180,0.0181229922154039
180,0.0178829355615389
180,0.0144393823236149
180,0.0168362870572521
180,0.0229717860987096
180,0.0180607426678602
180,0.0225759099364004
180,0.0180889450916424
180,0.0158833948912201
180,0.0139644979227043
180,0.0136860907334744
180,0.0175121879896569
180,0.0168618466930366
180,0.016109067553304
180,0.0143771327760713
180,0.0167989465925367
180,0.0170516105116591
180,0.013414259088751
180,0.0224575939567693
180,0.0173087293485166
190,0.0160127356878022
190,0.0201894645711909
190,0.0214785657148999
190,0.0193948945314607
190,0.0163778177701256
190,0.0193038715357726
190,0.0198275193654899
190,0.0126150068983428
190,0.0194915689517448
190,0.0238711909685068
190,0.0119646292087198
190,0.0124135430909221
190,0.0191928283954074
190,0.0125630340924379
190,0.0229860098207437
190,0.0111428878285358
190,0.016399420022477
190,0.0170161652838935
190,0.0140099367026692
190,0.0132002850534243
190,0.023366661848868
190,0.0177196782157656
190,0.0113117056403466
190,0.015990068213446
190,0.0124293234777165
190,0.0121006442554972
190,0.0265981218117361
190,0.0160204387669995
190,0.0178899931372527
190,0.0119590118962938
200,0.0102207153425388
200,0.0160187729104679
200,0.0179261533342124
200,0.0136596563683038
200,0.022552685070073
200,0.0203265600772409
200,0.0124248818048483
200,0.017728762933854
200,0.021064168508532
200,0.0152212019064608
200,0.0196163949260097
200,0.0202152738382847
200,0.0113857392297603
200,0.0132843184894096
200,0.0162170633987988
200,0.0208352805832028
200,0.0231673458456401
200,0.013548607171618
200,0.0138047232710361
200,0.0157729016351849
200,0.0164910974005404
200,0.0203544168326346
200,0.0160881148705489
200,0.016451392828382
200,0.0146733323697736
200,0.013294214558495
200,0.0119912620555484
200,0.0198882616128024
200,0.00875643670311387
200,0.023126232077839
210,0.0242724795820944
210,0.0224511101475514
210,0.0246660651164846
210,0.0167444710699792
210,0.0178046265684421
210,0.0151938104527298
210,0.0200458205826406
210,0.021692689720284
210,0.0169135014636579
210,0.0182585072101142
210,0.0190294660044287
210,0.0101975338352875
210,0.0140056091653952
210,0.0147966617716244
210,0.0157774153692142
210,0.0175718434341267
210,0.0110293118915952
210,0.0117264502086564
210,0.0124915730252602
210,0.0152946389176498
210,0.0139634534297663
210,0.0169351121402032
210,0.0206841970611862
210,0.0145859268894857
210,0.0189030289220102
210,0.0210777825955765
210,0.0150469426025791
210,0.00830290791002545
210,0.0123947610177719
210,0.0123229802072128
220,0.0132656517478579
220,0.0133329728825534
220,0.012148440295301
220,0.0170254762586927
220,0.0134884109327744
220,0.0164024063834251
220,0.0144495254979185
220,0.015946105982653
220,0.0157386557243977
220,0.0103907867677759
220,0.0177359446276396
220,0.0138283564201516
220,0.0146972817425206
220,0.0208033318064198
220,0.0123479459552832
220,0.0141631724122821
220,0.00680815857803017
220,0.0134275221913378
220,0.0194933349614483
220,0.0121365379988213
220,0.0152524968535584
220,0.0146264181661614
220,0.0144495254979185
220,0.0165918460833615
220,0.0116362080964649
220,0.0200028895305636
220,0.0163864656511174
220,0.0131095548604452
220,0.021250933548406
220,0.0153348402130168
230,0.00917778784269885
230,0.0148283447261035
230,0.0205187429977929
230,0.0200084230362644
230,0.0236461816477598
230,0.0180920719513271
230,0.0113810895500644
230,0.0137330103928184
230,0.0127208864229103
230,0.011207979922073
230,0.0166783685164035
230,0.0131735851379292
230,0.0128136342168866
230,0.0190323237846245
230,0.0141397687128084
230,0.0189482390063847
230,0.0121771109490561
230,0.0156566506429462
230,0.0161718730294902
230,0.0206652996331025
230,0.0115980273731659
230,0.0196046121683783
230,0.0157837378157049
230,0.0142638656978593
230,0.0180798803611212
230,0.0125078423625597
230,0.0190264214694723
230,0.0146166500245496
230,0.00902427726616552
230,0.0152524968535584
240,0.00871200568696836
240,0.0140250592301503
240,0.0167661365671774
240,0.0182409951326901
240,0.0144225283741353
240,0.0170453390203017
240,0.0164266713737414
240,0.0140918406318809
240,0.0228570106752753
240,0.0137630927722368
240,0.0122469752009443
240,0.00939836800960814
240,0.0174863105653884
240,0.00854835491273024
240,0.0150958452669589
240,0.0140905486401291
240,0.0154170842846593
240,0.0146786444735534
240,0.0186259996278158
240,0.0134278731757954
240,0.0164481529659468
240,0.0129253553569917
240,0.0143537991017214
240,0.0196597182827291
240,0.0160568620934844
240,0.0194056434131012
240,0.0146171232903462
240,0.00998870290915212
240,0.00991807072288135
240,0.0133552494036425
250,0.0168547123308625
250,0.0139138087678823
250,0.0115086129529764
250,0.016897622190274
250,0.00886738489988463
250,0.0155068233924624
250,0.00977819626981822
250,0.0120387700197887
250,0.0137644463715639
250,0.0209900247131232
250,0.0102609922420109
250,0.013946391694314
250,0.0156210268318383
250,0.0178386171482319
250,0.00945151514896222
250,0.0165065830427023
250,0.0206872291376486
250,0.0145976547134221
250,0.0134603821582179
250,0.0102456774026171
250,0.0210284850708221
250,0.0173308821609479
250,0.0155422241493417
250,0.0182781591333739
250,0.0164716726185334
250,0.01226822649506
250,0.00697092966615153
250,0.0122968345359177
250,0.0197117913068607
250,0.0103856773153349
260,0.0146395825238151
260,0.0146481764370293
260,0.0195126295769159
260,0.0198916887600281
260,0.00932748700494693
260,0.0168042783220722
260,0.0152797250276473
260,0.0164411212360302
260,0.0186683455600406
260,0.0144146073351209
260,0.0204400757496905
260,0.0165816402046511
260,0.0118609216088439
260,0.0137992112435747
260,0.0112281222765153
260,0.0102389856318681
260,0.0150091828934155
260,0.0165645537462891
260,0.0192745662042238
260,0.0146316133764476
260,0.0185279444355328
260,0.0209571814908687
260,0.00952914675618717
260,0.012164517004731
260,0.00789101273122671
260,0.00927771183334835
260,0.0131206684302832
260,0.0086044196075076
260,0.0221389910073303
260,0.00795845026451206
270,0.0120242846531896
270,0.015876260529046
270,0.0102556059634501
270,0.0121997849994312
270,0.0214480165864162
270,0.010377543565254
270,0.00853175322213843
270,0.0147430527458589
270,0.0108925425181672
270,0.00941299973125532
270,0.010875739376564
270,0.0221914385502199
270,0.0131793055703379
270,0.0120988815115868
270,0.0128013719475377
270,0.0130435746317918
270,0.00638573110087177
270,0.0156912476613921
270,0.0107523255034977
270,0.0107624885778661
270,0.012124733815303
270,0.0143933064265934
270,0.0163891432808383
270,0.0192514355114194
270,0.00847823430652086
270,0.0136567570167769
270,0.0164697673182503
270,0.0174499384421132
270,0.0173522028556096
270,0.0162918095556435
280,0.0131665208391276
280,0.0115678459664735
280,0.0141306869350298
280,0.0163307917236742
280,0.00913804474255304
280,0.0120103038132522
280,0.0112336529845433
280,0.0122555507377569
280,0.0156534383810773
280,0.0137365062731615
280,0.00796921255874929
280,0.0155503230672302
280,0.0141657541467728
280,0.0163975774459705
280,0.0201097153148064
280,0.00743209137641666
280,0.0179317073980202
280,0.0175400763038919
280,0.00707558967898976
280,0.0129400966493994
280,0.00793456716778356
280,0.0262944095657103
280,0.0231612396953708
280,0.0177893085645624
280,0.0100483710967641
280,0.0204617888607273
280,0.0147434901363726
280,0.0145708684776145
280,0.0150732342893365
280,0.0162265197514366
290,0.010589329274699
290,0.014867894647426
290,0.0117400618989033
290,0.00794761411614969
290,0.0168304825943733
290,0.0124293234777165
290,0.0241849948711545
290,0.00982577199621248
290,0.0155053690061936
290,0.00997085553868731
290,0.00770069358174385
290,0.0129911852159252
290,0.00753228436897784
290,0.0122226780657657
290,0.0180822969234552
290,0.0118187542336155
290,0.0207823477197764
290,0.0143442591694442
290,0.0129804297229174
290,0.0128961343496701
290,0.0173059916790682
290,0.0148901371608043
290,0.0116248037536275
290,0.0145218849372341
290,0.0114479374194406
290,0.0131956070026207
290,0.012903304678342
290,0.0178667165069048
290,0.0164987987424993
290,0.0144065935797374
300,0.0126622216507105
300,0.0126592549287359
300,0.0122249503984977
300,0.0145933474920758
300,0.015358880245679
300,0.0083573216449871
300,0.0185508409382
300,0.0123684732172015
300,0.0121527594418226
300,0.00943853990886587
300,0.0095658127005709
300,0.00983128938086987
300,0.0128956512945898
300,0.016451392828382
300,0.0217714243918799
300,0.0141317471668022
300,0.0123814605434255
300,0.0268060768703632
300,0.0119327776072695
300,0.014008455263621
300,0.0133989521437864
300,0.0199649786265452
300,0.0106760690816886
300,0.0174069134190511
300,0.011375020409895
300,0.0143460222335915
300,0.0144158496941907
300,0.0150083019832647
300,0.00917185377897132
300,0.0127228706257217
310,0.00943154946689551
310,0.00989699419238982
310,0.0195016366085834
310,0.0191657825785826
310,0.00976064578835214
310,0.0198664784409456
310,0.0113282022933277
310,0.0121022425855838
310,0.0130766024069062
310,0.0107467081910717
310,0.00875356467799046
310,0.013071270696576
310,0.0136802174910197
310,0.0168288685840689
310,0.0198664784409456
310,0.0123521049288666
310,0.0116775857699974
310,0.0153827558331753
310,0.0151183307292438
310,0.0149323285547526
310,0.0129438028795165
310,0.015023305275383
310,0.0147802678506102
310,0.0150906264100785
310,0.00902110743490836
310,0.00958394670985041
310,0.0193446222364537
310,0.0132888769196086
310,0.00808185661798893
310,0.00903791964361403
320,0.010120988387772
320,0.00973279789842563
320,0.00916359849292462
320,0.0208015518223137
320,0.016578418491416
320,0.0107172375541453
320,0.00840565991142004
320,0.0153484543000613
320,0.00841957119253078
320,0.0162542864140724
320,0.0158879316128943
320,0.0127473971846364
320,0.0183959622643016
320,0.00996007270082431
320,0.00868024921265387
320,0.0136386062080583
320,0.012757402973566
320,0.0174395683018516
320,0.0145424910722
320,0.0119637669586012
320,0.00798524653122005
320,0.0124583947020952
320,0.00488055861674305
320,0.0123389856454181
320,0.0132848766478646
320,0.0156918778772132
320,0.0130283867430792
320,0.0164534750228567
320,0.0078541627271736
320,0.0205590498099401
330,0.0125222695415105
330,0.0107612652436912
330,0.0119610061366855
330,0.00565871281316376
330,0.0101030374750129
330,0.0143350648248831
330,0.0148585133157486
330,0.013456442318879
330,0.0170710526328321
330,0.00947457426358058
330,0.0163957749478466
330,0.013820039682323
330,0.0161991055561993
330,0.0206529653433506
330,0.0167118785460365
330,0.0147457959616499
330,0.0101687295517747
330,0.0104040498703627
330,0.0134483179721678
330,0.0116451015808152
330,0.00672822115943951
330,0.012504836127847
330,0.0167047403737613
330,0.016537048652816
330,0.0119188504010565
330,0.0168429552619746
330,0.0132523886452711
330,0.0111961971955501
330,0.0191146147999863
330,0.0101306224864848
340,0.0136651930172439
340,0.0125559205439247
340,0.0116587875770901
340,0.0151181057133655
340,0.0159969684532293
340,0.0108948276259796
340,0.0120888282278266
340,0.00944175695857313
340,0.0184121771421075
340,0.0110794087675639
340,0.0121904947621742
340,0.0134804227029249
340,0.0112882679255957
340,0.0143826807409532
340,0.00813069510023033
340,0.00977669339453854
340,0.0104561333791612
340,0.0142104942208257
340,0.011511819762611
340,0.0106533352604528
340,0.0129898016443262
340,0.00419697520833027
340,0.0154615193445496
340,0.00994854557941879
340,0.0115196126070566
340,0.0103339206279307
340,0.0106553086664276
340,0.00698788273241989
340,0.0143187877884857
340,0.00921314678187027
350,0.00893389072274362
350,0.0112514266443091
350,0.0143742866778455
350,0.00796983982518759
350,0.0120586915250043
350,0.00873769885371255
350,0.0157283298427621
350,0.0171994008224117
350,0.0130892888967513
350,0.0142228032072422
350,0.0124435813119206
350,0.0068469862108118
350,0.0144887025739413
350,0.0150111480814905
350,0.0130190561272245
350,0.0139907563552307
350,0.0121104346660712
350,0.0134277626100825
350,0.0150801526077838
350,0.0159755598391782
350,0.00885348813200957
350,0.00528893769032124
350,0.0125116668371749
350,0.0149996062357907
350,0.00828833205468314
350,0.00887419969264189
350,0.0179044488847239
350,0.0137929143678645
350,0.00993178300212538
350,0.0124815686265532
360,0.00713870536714994
360,0.014678718387893
360,0.010722715085823
360,0.00794558567133964
360,0.0099802855715098
360,0.014395152582471
360,0.00895450769934197
360,0.00601333140621387
360,0.0124233452034389
360,0.00997574472127123
360,0.011395764774766
360,0.0114644857629445
360,0.0204925035031559
360,0.0213745620749253
360,0.013095242888833
360,0.0096485813708611
360,0.00577082939384026
360,0.0130530871532041
360,0.00977910946504121
360,0.00970342102287311
360,0.0102921674092536
360,0.0160468255437536
360,0.00937142487572794
360,0.0091919152408395
360,0.0124559010988492
360,0.0056364217947065
360,0.00860187810537951
360,0.0119994387226865
360,0.00735099111612548
360,0.0147804563628994
370,0.0112662814350915
370,0.0107996480266884
370,0.0170015205412637
370,0.0171401782778504
370,0.00852763432702085
370,0.0154919465322921
370,0.0189398584061712
370,0.00847896653474502
370,0.00913250702395335
370,0.00664361148382546
370,0.0141342147551762
370,0.0117768353998463
370,0.00795108924611118
370,0.0115086373709206
370,0.0122089117660275
370,0.00856161772134577
370,0.0128983454958822
370,0.00919371273345592
370,0.00928836982205699
370,0.0107554638258062
370,0.00826788888484373
370,0.0148684704491443
370,0.00572664519295802
370,0.0106118611031167
370,0.0149140692395773
370,0.020603909959018
370,0.00881571137134788
370,0.00798627945992286
370,0.00811749282431524
370,0.0120490168892309
380,0.0141597118124163
380,0.0122308413287943
380,0.0104491919669397
380,0.0145269219979721
380,0.0153316978335522
380,0.00947351024549566
380,0.0145135142675735
380,0.0158892649811007
380,0.0165543265047368
380,0.00859400276968211
380,0.0146970068634697
380,0.0140589830729453
380,0.0147587478518018
380,0.0193732922791093
380,0.00994359762529609
380,0.0169101819889528
380,0.0081316129327414
380,0.013367464785251
380,0.0161443479795957
380,0.0235708051423811
380,0.00885529879101243
380,0.01442136566916
380,0.0105231734100091
380,0.0114766053388886
380,0.00578111983949492
380,0.0144928635699565
380,0.00750891972101116
380,0.0186363264698636
380,0.0143843552552585
380,0.00857065063019975
390,0.0128204130707568
390,0.0101242917253533
390,0.0154219698407407
390,0.00573624719316112
390,0.00907276960645679
390,0.0121926910319878
390,0.00945288327423591
390,0.0179843776430416
390,0.0131581429893329
390,0.0107981565414537
390,0.0110656728998309
390,0.00657146047783115
390,0.00802130860418654
390,0.0103644498598099
390,0.0106705953644404
390,0.00976411455902348
390,0.0109786820225153
390,0.00805003167304253
390,0.0117853848859575
390,0.0108868133060841
390,0.0132434403386191
390,0.00979863440575196
390,0.0142479685960888
390,0.0198367308851239
390,0.00777710423736104
390,0.00731671975618707
390,0.0100275223310811
390,0.0109608745674804
390,0.00999517994312618
390,0.0185428160615318
400,0.0121026558474901
400,0.0098134403743309
400,0.00701512096672792
400,0.0119438366195252
400,0.012453182388896
400,0.00582321350067343
400,0.010787082708793
400,0.013190158030372
400,0.0149612299802113
400,0.00740502063885782
400,0.0147552248132916
400,0.0161300608057032
400,0.0108903957685724
400,0.0105909563124349
400,0.0104414692605518
400,0.0103245953888817
400,0.0120477822313351
400,0.0103018796302522
400,0.00317698994315277
400,0.0104632173549124
400,0.00872131577248969
400,0.00695201832529869
400,0.0135404345888276
400,0.0153972191610347
400,0.00783619750577251
400,0.0114650069154264
400,0.0101704034770502
400,0.0076581703625589
400,0.00818427274618057
400,0.0182383777645083
410,0.0146956048228951
410,0.0135057901763967
410,0.00714288826672082
410,0.0126660958804008
410,0.0126862715941775
410,0.00726735830949728
410,0.00965764511061085
410,0.0106078946695261
410,0.00758443007002132
410,0.0167752453674947
410,0.0106488781743281
410,0.0134920886668442
410,0.0120143424343608
410,0.00573317169526706
410,0.0192509413782683
410,0.0131668185328
410,0.0146391751728624
410,0.00444390053283677
410,0.00726621739363552
410,0.00949917036363041
410,0.0116122433650556
410,0.0112055275262469
410,0.0114338016152773
410,0.0134984477072159
410,0.0152770309981041
410,0.0125789879718704
410,0.0100683585406576
410,0.0125275831426783
410,0.0157636993575002
410,0.0163418214722948
420,0.00795225367139895
420,0.011849005753626
420,0.0142500301335412
420,0.0109191853279611
420,0.0103319537640338
420,0.0113902653264672
420,0.015493201543988
420,0.0116491702905147
420,0.00955297846662281
420,0.00747159772367547
420,0.0150811587967855
420,0.0119572925742474
420,0.00661699563672972
420,0.00981494699668235
420,0.0157601459014804
420,0.00666716151879596
420,0.0115243584845784
420,0.0118989790036272
420,0.0130206735543607
420,0.0102377014738859
420,0.00987719376283275
420,0.0142455627939558
420,0.01468896487503
420,0.0183076472476443
420,0.00363752178376012
420,0.0153037140485483
420,0.00771927476276233
420,0.00775135504846874
420,0.0160065900990018
420,0.0169676766101709
430,0.00973532840855046
430,0.0134233098835667
430,0.0114205047699536
430,0.0159040814836953
430,0.0145540772762041
430,0.00491601012633764
430,0.010085692681284
430,0.0104197103511395
430,0.0117309039003622
430,0.0146222058583903
430,0.00664257750370088
430,0.0115609312150354
430,0.0102521242741835
430,0.0101850273029752
430,0.00998898538186784
430,0.00998347967692085
430,0.0110070421387029
430,0.00944368895582854
430,0.0145096255127135
430,0.0109490941725183
430,0.00960053964404659
